TransactionId,TransactionDate,BusinessUnit,DepartmentName,ProjectName,Country,Account,Amount
T15967,2025-08-22 00:00:00,R&D,Finance,Expansion,TZ,10002,4922
T09447,2025-08-22 00:00:00,Core Program,Finance,Expansion,UG,10003,466
T06853,2025-08-22 00:00:00,Core Program,Logistics,Soil Health,RW,10001,1826
T14383,2025-08-22 00:00:00,R&D,Field Operations,Yield Improvement,UG,10002,1729
T17228,2025-08-22 00:00:00,Health,Field Operations,Yield Improvement,TZ,10001,3008
T07210,2025-08-22 00:00:00,Retail,Logistics,Trees,UG,10002,864
T09645,2025-08-22 00:00:00,Education,M&E,Farmer Training,UG,10004,5428
T20310,2025-08-22 00:00:00,Health,Logistics,Trees,TZ,10001,3505
T09460,2025-08-22 00:00:00,R&D,Field Operations,Soil Health,DRC,10005,1212
T21875,2025-08-22 00:00:00,R&D,Finance,Soil Health,KE,10001,3358
T21538,2025-08-22 00:00:00,Agri,Logistics,Expansion,DRC,10004,2724
T18290,2025-08-22 00:00:00,Education,Field Operations,Trees,DRC,10002,829
T17611,2025-08-22 00:00:00,Retail,Field Operations,Trees,DRC,10002,1778
T22825,2025-08-22 00:00:00,Education,M&E,Yield Improvement,DRC,10003,2001
T02156,2025-08-22 00:00:00,Education,Finance,Yield Improvement,UG,10005,2968
T02356,2025-08-22 00:00:00,Core Program,M&E,Farmer Training,TZ,10005,1337
T07970,2025-08-22 00:00:00,Education,Logistics,Trees,RW,10001,2009
T05762,2025-08-22 00:00:00,Health,Finance,Soil Health,RW,10003,2403
T05212,2025-08-22 00:00:00,Education,M&E,Expansion,RW,10003,5194
T00380,2025-08-22 00:00:00,Core Program,Field Operations,Farmer Training,UG,10002,4611
T07927,2025-08-22 00:00:00,R&D,Logistics,Trees,KE,10001,7998
T16316,2025-08-22 00:00:00,Retail,Finance,Farmer Training,UG,10005,1230
T04677,2025-08-22 00:00:00,Education,Logistics,Trees,KE,10001,3182
T18014,2025-08-22 00:00:00,Agri,Field Operations,Soil Health,KE,10005,400
T15422,2025-08-22 00:00:00,Education,Logistics,Expansion,RW,10001,4755
T08829,2025-08-22 00:00:00,Agri,Field Operations,Yield Improvement,TZ,10004,4229
T00483,2025-08-22 00:00:00,Health,Finance,Trees,RW,10005,885
T16376,2025-08-22 00:00:00,R&D,Logistics,Expansion,RW,10004,3575
T05590,2025-08-22 00:00:00,R&D,Logistics,Trees,KE,10005,4601
T04632,2025-08-22 00:00:00,Education,Field Operations,Farmer Training,DRC,10001,948
T16217,2025-08-22 00:00:00,Education,Field Operations,Soil Health,DRC,10004,4242
T24839,2025-08-22 00:00:00,Retail,M&E,Expansion,UG,10005,3031
T22915,2025-08-22 00:00:00,Health,Logistics,Farmer Training,DRC,10001,1472
T12953,2025-08-22 00:00:00,Health,Finance,Expansion,DRC,10005,5739
T21069,2025-08-22 00:00:00,Core Program,Field Operations,Soil Health,UG,10005,3611
T09067,2025-08-22 00:00:00,Health,Finance,Expansion,RW,10002,5537
T06250,2025-08-22 00:00:00,Core Program,Logistics,Trees,RW,10002,5957
T04367,2025-08-22 00:00:00,Agri,Logistics,Soil Health,DRC,10005,18650
T11411,2025-08-22 00:00:00,Education,M&E,Soil Health,UG,10002,20636
T14873,2025-08-22 00:00:00,Retail,Field Operations,Yield Improvement,DRC,10004,14719
T08675,2025-08-22 00:00:00,Core Program,M&E,Farmer Training,DRC,10003,1721
T11854,2025-08-22 00:00:00,Agri,Logistics,Soil Health,RW,10002,4855
T22705,2025-08-22 00:00:00,Core Program,Finance,Soil Health,KE,10004,835
T17423,2025-08-22 00:00:00,Health,M&E,Soil Health,RW,10003,2663
T11421,2025-08-22 00:00:00,Retail,M&E,Expansion,DRC,10004,1094
T22195,2025-08-22 00:00:00,Retail,Field Operations,Yield Improvement,TZ,10004,607
T23394,2025-08-23 00:00:00,Education,M&E,Yield Improvement,KE,10002,3426
T23072,2025-08-23 00:00:00,R&D,Finance,Yield Improvement,TZ,10005,3744
T05310,2025-08-23 00:00:00,R&D,M&E,Farmer Training,UG,10002,3299
T15828,2025-08-23 00:00:00,Health,Finance,Yield Improvement,KE,10004,1602
T14137,2025-08-23 00:00:00,R&D,Finance,Farmer Training,DRC,10002,4166
T02516,2025-08-23 00:00:00,Retail,M&E,Expansion,TZ,10005,1111
T12821,2025-08-23 00:00:00,Core Program,Logistics,Trees,UG,10001,3591
T04899,2025-08-23 00:00:00,Retail,M&E,Expansion,UG,10004,6681
T04638,2025-08-23 00:00:00,Health,Finance,Expansion,UG,10003,5750
T23308,2025-08-23 00:00:00,Core Program,M&E,Expansion,DRC,10005,2316
T19046,2025-08-23 00:00:00,Core Program,Logistics,Yield Improvement,RW,10005,4277
T05154,2025-08-23 00:00:00,Retail,Field Operations,Expansion,DRC,10003,2944
T08699,2025-08-23 00:00:00,Retail,Field Operations,Yield Improvement,KE,10002,2343
T11112,2025-08-23 00:00:00,R&D,Field Operations,Farmer Training,TZ,10001,1454
T13057,2025-08-23 00:00:00,Health,Field Operations,Farmer Training,TZ,10001,4626
T11328,2025-08-23 00:00:00,Health,Finance,Expansion,DRC,10005,4270
T12711,2025-08-23 00:00:00,Agri,M&E,Farmer Training,RW,10002,1262
T11136,2025-08-23 00:00:00,Education,Logistics,Trees,RW,10002,2820
T13023,2025-08-23 00:00:00,Agri,M&E,Expansion,KE,10004,4458
T14814,2025-08-23 00:00:00,Agri,Finance,Soil Health,RW,10002,1558
T03965,2025-08-23 00:00:00,Retail,Finance,Yield Improvement,RW,10005,2752
T17812,2025-08-23 00:00:00,Core Program,Field Operations,Yield Improvement,DRC,10003,1864
T11242,2025-08-23 00:00:00,R&D,Finance,Farmer Training,KE,10004,1325
T22993,2025-08-23 00:00:00,R&D,Finance,Expansion,DRC,10003,3354
T22541,2025-08-23 00:00:00,Agri,Field Operations,Farmer Training,RW,10001,1158
T11168,2025-08-23 00:00:00,Core Program,Logistics,Expansion,DRC,10003,1419
T13781,2025-08-23 00:00:00,Retail,M&E,Yield Improvement,UG,10001,6054
T13968,2025-08-23 00:00:00,Agri,Logistics,Soil Health,UG,10004,3677
T02241,2025-08-23 00:00:00,Health,Field Operations,Farmer Training,KE,10003,3149
T10557,2025-08-23 00:00:00,Education,Logistics,Soil Health,DRC,10004,3221
T13946,2025-08-23 00:00:00,Health,M&E,Yield Improvement,DRC,10005,1297
T04458,2025-08-23 00:00:00,Health,Finance,Soil Health,UG,10004,2775
T17443,2025-08-23 00:00:00,Education,Finance,Farmer Training,TZ,10004,1671
T16906,2025-08-23 00:00:00,Retail,Finance,Yield Improvement,UG,10005,2347
T04176,2025-08-23 00:00:00,Retail,Field Operations,Yield Improvement,UG,10005,6212
T10718,2025-08-23 00:00:00,R&D,Field Operations,Yield Improvement,DRC,10001,7382
T12472,2025-08-23 00:00:00,Agri,Field Operations,Soil Health,DRC,10002,589
T13812,2025-08-23 00:00:00,R&D,Field Operations,Soil Health,TZ,10005,5873
T24537,2025-08-23 00:00:00,Core Program,Finance,Trees,KE,10004,1601
T10737,2025-08-23 00:00:00,R&D,Finance,Expansion,KE,10001,2738
T13909,2025-08-23 00:00:00,Education,Logistics,Farmer Training,DRC,10001,3916
T18676,2025-08-23 00:00:00,Core Program,Field Operations,Yield Improvement,KE,10001,4006
T24073,2025-08-23 00:00:00,R&D,Field Operations,Trees,KE,10001,2638
T07774,2025-08-23 00:00:00,Health,Logistics,Soil Health,UG,10005,2833
T09893,2025-08-23 00:00:00,Core Program,Field Operations,Expansion,RW,10001,1916
T10155,2025-08-23 00:00:00,Core Program,Field Operations,Yield Improvement,KE,10001,3725
T08523,2025-08-23 00:00:00,Agri,Finance,Yield Improvement,KE,10004,13681
T21029,2025-08-24 00:00:00,R&D,M&E,Yield Improvement,TZ,10002,3245
T06319,2025-08-24 00:00:00,R&D,Logistics,Trees,UG,10005,2410
T21267,2025-08-24 00:00:00,Core Program,Finance,Trees,RW,10005,2527
T01633,2025-08-24 00:00:00,Core Program,Logistics,Farmer Training,UG,10004,3431
T09432,2025-08-24 00:00:00,Agri,Finance,Expansion,KE,10005,2727
T10246,2025-08-24 00:00:00,Education,M&E,Farmer Training,TZ,10003,2084
T16257,2025-08-24 00:00:00,Retail,Logistics,Soil Health,DRC,10001,4867
T06476,2025-08-24 00:00:00,Health,Field Operations,Expansion,DRC,10002,4447
T22257,2025-08-24 00:00:00,Health,Field Operations,Expansion,TZ,10004,2892
T21741,2025-08-24 00:00:00,Agri,Finance,Farmer Training,TZ,10005,5969
T04860,2025-08-24 00:00:00,Core Program,M&E,Soil Health,UG,10002,2675
T03821,2025-08-24 00:00:00,R&D,M&E,Yield Improvement,DRC,10001,5454
T06149,2025-08-24 00:00:00,Retail,Field Operations,Yield Improvement,RW,10001,2613
T12595,2025-08-24 00:00:00,Core Program,Finance,Expansion,DRC,10004,2512
T09455,2025-08-24 00:00:00,Core Program,Field Operations,Trees,UG,10001,4431
T01033,2025-08-24 00:00:00,R&D,Field Operations,Expansion,RW,10004,4174
T23212,2025-08-24 00:00:00,Education,Logistics,Soil Health,UG,10005,5064
T09840,2025-08-24 00:00:00,Core Program,Logistics,Soil Health,DRC,10002,3037
T09582,2025-08-24 00:00:00,R&D,M&E,Farmer Training,TZ,10004,25526
T16303,2025-08-24 00:00:00,Education,M&E,Expansion,UG,10002,4454
T05506,2025-08-24 00:00:00,Agri,Logistics,Yield Improvement,KE,10003,1797
T20941,2025-08-24 00:00:00,Retail,Finance,Farmer Training,UG,10001,4090
T05499,2025-08-24 00:00:00,Retail,Logistics,Expansion,KE,10003,1001
T10896,2025-08-24 00:00:00,Core Program,Field Operations,Yield Improvement,KE,10002,4271
T05660,2025-08-24 00:00:00,Agri,Field Operations,Farmer Training,RW,10002,4342
T04656,2025-08-24 00:00:00,Education,Field Operations,Farmer Training,TZ,10002,5519
T14097,2025-08-24 00:00:00,Education,Field Operations,Expansion,TZ,10005,4450
T17261,2025-08-24 00:00:00,Health,M&E,Expansion,DRC,10003,1273
T02521,2025-08-24 00:00:00,Health,M&E,Soil Health,TZ,10002,2353
T02525,2025-08-24 00:00:00,Education,Logistics,Yield Improvement,DRC,10002,1031
T06935,2025-08-24 00:00:00,Health,Finance,Trees,RW,10002,2249
T12063,2025-08-24 00:00:00,Core Program,Field Operations,Trees,KE,10001,27392
T02646,2025-08-24 00:00:00,R&D,M&E,Expansion,KE,10003,5162
T16470,2025-08-24 00:00:00,Retail,M&E,Yield Improvement,KE,10001,23751
T05345,2025-08-24 00:00:00,Core Program,M&E,Farmer Training,RW,10002,3454
T05336,2025-08-24 00:00:00,Retail,M&E,Yield Improvement,RW,10005,3352
T18195,2025-08-24 00:00:00,Health,Field Operations,Trees,TZ,10005,3511
T24039,2025-08-24 00:00:00,Education,Logistics,Yield Improvement,UG,10003,4194
T17948,2025-08-24 00:00:00,Agri,Logistics,Soil Health,DRC,10004,13097
T24035,2025-08-24 00:00:00,Education,Finance,Expansion,UG,10005,815
T05746,2025-08-24 00:00:00,R&D,Logistics,Yield Improvement,DRC,10001,3987
T22354,2025-08-24 00:00:00,Education,Field Operations,Trees,UG,10003,50
T12305,2025-08-24 00:00:00,Education,Field Operations,Expansion,TZ,10004,1487
T01188,2025-08-24 00:00:00,Education,Finance,Farmer Training,RW,10005,2540
T02357,2025-08-24 00:00:00,Core Program,M&E,Trees,DRC,10004,1829
T04573,2025-08-24 00:00:00,Education,Field Operations,Trees,TZ,10005,3182
T21571,2025-08-24 00:00:00,Education,Field Operations,Trees,TZ,10002,3160
T24121,2025-08-24 00:00:00,Core Program,Field Operations,Farmer Training,TZ,10002,4781
T10362,2025-08-24 00:00:00,R&D,Logistics,Expansion,TZ,10002,1939
T08659,2025-08-24 00:00:00,Retail,Field Operations,Farmer Training,KE,10002,2640
T14623,2025-08-24 00:00:00,Core Program,M&E,Soil Health,KE,10005,2179
T19759,2025-08-24 00:00:00,Health,M&E,Expansion,DRC,10004,3320
T08035,2025-08-24 00:00:00,R&D,Logistics,Trees,KE,10002,1200
T00683,2025-08-24 00:00:00,Core Program,Logistics,Farmer Training,RW,10002,3322
T00100,2025-08-24 00:00:00,Agri,M&E,Soil Health,KE,1001,736
T24399,2025-08-24 00:00:00,R&D,M&E,Expansion,TZ,10002,2455
T08373,2025-08-24 00:00:00,Core Program,Field Operations,Yield Improvement,UG,10001,3099
T19910,2025-08-24 00:00:00,Core Program,M&E,Yield Improvement,UG,10002,1363
T20219,2025-08-24 00:00:00,Education,Field Operations,Farmer Training,UG,10003,4163
T24956,2025-08-24 00:00:00,Retail,Logistics,Trees,DRC,10005,90
T15332,2025-08-24 00:00:00,Agri,Field Operations,Trees,TZ,10004,464
T00866,2025-08-24 00:00:00,R&D,Logistics,Expansion,KE,10002,1996
T08147,2025-08-24 00:00:00,Retail,Finance,Expansion,UG,10001,2895
T14967,2025-08-24 00:00:00,Core Program,Field Operations,Trees,TZ,10005,3861
T24985,2025-08-24 00:00:00,Retail,Finance,Yield Improvement,KE,10003,2913
T24903,2025-08-25 00:00:00,Retail,Logistics,Trees,KE,10005,14853
T18068,2025-08-25 00:00:00,Agri,Finance,Farmer Training,TZ,10003,4900
T18082,2025-08-25 00:00:00,Core Program,Field Operations,Farmer Training,TZ,10005,1539
T11774,2025-08-25 00:00:00,Health,Logistics,Farmer Training,KE,10004,718
T14650,2025-08-25 00:00:00,Core Program,Finance,Expansion,UG,10004,5483
T13942,2025-08-25 00:00:00,Agri,Logistics,Expansion,RW,10003,2061
T14285,2025-08-25 00:00:00,Agri,M&E,Yield Improvement,DRC,10002,4476
T13521,2025-08-25 00:00:00,R&D,Logistics,Expansion,DRC,10003,4130
T23254,2025-08-25 00:00:00,Education,Field Operations,Yield Improvement,DRC,10004,1385
T04129,2025-08-25 00:00:00,Retail,Field Operations,Soil Health,UG,10002,921
T23464,2025-08-25 00:00:00,Education,Field Operations,Trees,TZ,10003,2944
T01143,2025-08-25 00:00:00,R&D,Field Operations,Soil Health,UG,10005,3731
T10012,2025-08-25 00:00:00,R&D,M&E,Trees,UG,10001,4130
T23468,2025-08-25 00:00:00,Agri,M&E,Farmer Training,RW,10001,2318
T22621,2025-08-25 00:00:00,Agri,Logistics,Yield Improvement,RW,10003,5235
T13296,2025-08-25 00:00:00,Core Program,Logistics,Expansion,TZ,10005,5836
T08261,2025-08-25 00:00:00,Retail,M&E,Soil Health,TZ,10004,1395
T05220,2025-08-25 00:00:00,R&D,Field Operations,Soil Health,UG,10004,2611
T24263,2025-08-25 00:00:00,Health,M&E,Expansion,RW,10003,2250
T21115,2025-08-25 00:00:00,Education,Finance,Farmer Training,KE,10005,948
T22737,2025-08-25 00:00:00,Education,Field Operations,Farmer Training,KE,10003,2593
T19067,2025-08-25 00:00:00,Health,Field Operations,Soil Health,DRC,10005,3510
T22202,2025-08-25 00:00:00,Retail,Field Operations,Soil Health,DRC,10001,3672
T09702,2025-08-25 00:00:00,Core Program,Finance,Expansion,UG,10001,1949
T18558,2025-08-25 00:00:00,Health,Logistics,Soil Health,KE,10005,6904
T13597,2025-08-25 00:00:00,Health,Finance,Farmer Training,RW,10001,3569
T17983,2025-08-25 00:00:00,Retail,M&E,Trees,RW,10005,454
T03047,2025-08-25 00:00:00,R&D,M&E,Expansion,UG,10003,3262
T05435,2025-08-25 00:00:00,R&D,Finance,Trees,UG,10005,16928
T03007,2025-08-25 00:00:00,Retail,M&E,Yield Improvement,DRC,10002,1069
T21047,2025-08-25 00:00:00,Retail,Finance,Trees,TZ,10005,4668
T09303,2025-08-25 00:00:00,Education,Field Operations,Yield Improvement,UG,10004,2732
T14153,2025-08-25 00:00:00,Education,Field Operations,Trees,TZ,10001,50
T22219,2025-08-25 00:00:00,Agri,Finance,Trees,RW,10001,3621
T11003,2025-08-25 00:00:00,R&D,Field Operations,Soil Health,TZ,10005,4749
T14601,2025-08-25 00:00:00,Education,Field Operations,Farmer Training,KE,10003,14829
T00794,2025-08-25 00:00:00,Agri,Field Operations,Yield Improvement,KE,10005,1143
T18427,2025-08-25 00:00:00,Retail,M&E,Yield Improvement,DRC,10004,2571
T24025,2025-08-25 00:00:00,Agri,Logistics,Farmer Training,KE,10005,4970
T03044,2025-08-25 00:00:00,Retail,Logistics,Soil Health,TZ,10005,844
T16981,2025-08-25 00:00:00,R&D,M&E,Farmer Training,UG,10002,5178
T06571,2025-08-25 00:00:00,Health,M&E,Yield Improvement,RW,10001,4014
T14570,2025-08-25 00:00:00,Education,Finance,Yield Improvement,UG,10003,4609
T12895,2025-08-25 00:00:00,Health,Finance,Soil Health,RW,10001,3844
T21411,2025-08-25 00:00:00,Education,M&E,Farmer Training,TZ,10001,2776
T13824,2025-08-25 00:00:00,Agri,Finance,Farmer Training,KE,10003,3479
T20042,2025-08-25 00:00:00,Core Program,Logistics,Trees,RW,10004,4145
T05696,2025-08-25 00:00:00,R&D,Finance,Trees,KE,10004,2317
T01098,2025-08-25 00:00:00,R&D,Finance,Trees,RW,10004,456
T18266,2025-08-25 00:00:00,Education,M&E,Soil Health,DRC,10005,1688
T16283,2025-08-25 00:00:00,Education,M&E,Trees,UG,10002,4075
T24357,2025-08-25 00:00:00,Health,Logistics,Expansion,TZ,10003,474
T11711,2025-08-25 00:00:00,Core Program,Logistics,Expansion,KE,10003,4896
T13787,2025-08-25 00:00:00,Retail,M&E,Yield Improvement,UG,10002,2094
T17140,2025-08-25 00:00:00,Health,M&E,Expansion,KE,10002,2661
T17259,2025-08-25 00:00:00,Agri,Logistics,Trees,UG,10003,5153
T03776,2025-08-25 00:00:00,R&D,Finance,Yield Improvement,DRC,10001,1859
T08169,2025-08-25 00:00:00,Core Program,Finance,Soil Health,UG,10001,2357
T22501,2025-08-25 00:00:00,Retail,Field Operations,Yield Improvement,KE,10001,3428
T12104,2025-08-25 00:00:00,Agri,Finance,Soil Health,KE,10005,5014
T18502,2025-08-25 00:00:00,Agri,Finance,Trees,RW,10003,3436
T22967,2025-08-25 00:00:00,Health,Finance,Yield Improvement,TZ,10005,5924
T13366,2025-08-25 00:00:00,Health,Field Operations,Expansion,RW,10002,5362
T00587,2025-08-25 00:00:00,Retail,M&E,Farmer Training,KE,10001,433
T13403,2025-08-25 00:00:00,Retail,M&E,Farmer Training,UG,10003,6149
T05813,2025-08-26 00:00:00,Core Program,Finance,Yield Improvement,RW,10004,2591
T20892,2025-08-26 00:00:00,R&D,M&E,Soil Health,RW,10001,688
T20048,2025-08-26 00:00:00,R&D,Finance,Expansion,TZ,10002,50
T22784,2025-08-26 00:00:00,Core Program,Logistics,Soil Health,RW,10005,1531
T11017,2025-08-26 00:00:00,Retail,Logistics,Expansion,TZ,10002,5389
T12622,2025-08-26 00:00:00,Retail,M&E,Farmer Training,DRC,10001,4122
T11799,2025-08-26 00:00:00,Core Program,Field Operations,Trees,RW,10001,3541
T18503,2025-08-26 00:00:00,Agri,Finance,Yield Improvement,TZ,10005,2591
T19733,2025-08-26 00:00:00,Agri,Field Operations,Expansion,TZ,10002,3864
T09276,2025-08-26 00:00:00,Retail,Logistics,Farmer Training,RW,10003,18429
T01740,2025-08-26 00:00:00,Retail,M&E,Trees,DRC,10002,50
T16473,2025-08-26 00:00:00,Retail,Logistics,Trees,KE,10004,5733
T05344,2025-08-26 00:00:00,Education,M&E,Farmer Training,UG,10005,6474
T22935,2025-08-26 00:00:00,Health,Field Operations,Farmer Training,TZ,10004,4018
T19915,2025-08-26 00:00:00,Core Program,Field Operations,Trees,UG,10001,3488
T17831,2025-08-26 00:00:00,Education,M&E,Yield Improvement,DRC,10004,1518
T12165,2025-08-26 00:00:00,Core Program,Finance,Trees,UG,10005,50
T24231,2025-08-26 00:00:00,Education,Field Operations,Yield Improvement,KE,10004,3737
T20864,2025-08-26 00:00:00,Retail,Finance,Yield Improvement,DRC,10003,855
T22927,2025-08-26 00:00:00,Health,Finance,Farmer Training,KE,10005,4727
T17764,2025-08-26 00:00:00,Agri,Finance,Farmer Training,DRC,10005,5374
T19512,2025-08-26 00:00:00,Health,Logistics,Farmer Training,UG,10003,2720
T21922,2025-08-26 00:00:00,Core Program,M&E,Expansion,RW,10001,5067
T03469,2025-08-26 00:00:00,Retail,Logistics,Trees,DRC,10004,5424
T13091,2025-08-26 00:00:00,Core Program,Logistics,Expansion,DRC,10004,668
T19066,2025-08-26 00:00:00,Retail,Finance,Farmer Training,DRC,10002,2191
T17761,2025-08-26 00:00:00,Health,Logistics,Farmer Training,RW,10003,6494
T17301,2025-08-26 00:00:00,Core Program,M&E,Farmer Training,RW,10005,6579
T24560,2025-08-26 00:00:00,Agri,M&E,Trees,DRC,10001,6646
T05611,2025-08-26 00:00:00,Health,Logistics,Farmer Training,DRC,10004,3146
T14331,2025-08-26 00:00:00,Retail,Field Operations,Trees,DRC,10002,3994
T23487,2025-08-26 00:00:00,Agri,Logistics,Yield Improvement,DRC,10004,3027
T03605,2025-08-26 00:00:00,Retail,Logistics,Expansion,RW,10003,749
T19213,2025-08-26 00:00:00,Retail,Field Operations,Expansion,DRC,10005,3037
T06377,2025-08-26 00:00:00,Education,Field Operations,Trees,KE,10003,2164
T09913,2025-08-26 00:00:00,Agri,Field Operations,Trees,RW,10003,6463
T00468,2025-08-26 00:00:00,Core Program,Finance,Soil Health,KE,10005,50
T12039,2025-08-26 00:00:00,Retail,Logistics,Soil Health,KE,10002,2357
T06336,2025-08-26 00:00:00,R&D,M&E,Farmer Training,RW,10003,3273
T09927,2025-08-26 00:00:00,Retail,Finance,Expansion,TZ,10003,4682
T09501,2025-08-26 00:00:00,Health,M&E,Trees,UG,10001,3165
T06823,2025-08-26 00:00:00,Health,M&E,Soil Health,DRC,10001,3419
T22657,2025-08-26 00:00:00,Health,Field Operations,Trees,RW,10004,3146
T13998,2025-08-26 00:00:00,Education,Logistics,Trees,TZ,10004,4076
T17021,2025-08-26 00:00:00,Education,Field Operations,Yield Improvement,UG,10001,1611
T07001,2025-08-26 00:00:00,Education,Field Operations,Expansion,UG,10002,2531
T07477,2025-08-26 00:00:00,Agri,Logistics,Farmer Training,TZ,10005,3649
T15720,2025-08-26 00:00:00,Health,M&E,Expansion,TZ,10004,2540
T15855,2025-08-26 00:00:00,Health,M&E,Expansion,DRC,10002,5037
T14628,2025-08-26 00:00:00,Education,Finance,Expansion,UG,10003,5848
T13838,2025-08-26 00:00:00,Retail,Logistics,Yield Improvement,DRC,10002,5017
T11486,2025-08-26 00:00:00,Agri,Field Operations,Soil Health,TZ,10003,3225
T03358,2025-08-26 00:00:00,Education,Logistics,Expansion,TZ,10001,3747
T14445,2025-08-26 00:00:00,Core Program,Field Operations,Yield Improvement,KE,10005,26055
T20606,2025-08-27 00:00:00,Education,Finance,Yield Improvement,DRC,10003,1256
T22836,2025-08-27 00:00:00,R&D,Field Operations,Soil Health,RW,10001,3637
T11739,2025-08-27 00:00:00,R&D,Logistics,Expansion,TZ,10005,2002
T09960,2025-08-27 00:00:00,Retail,M&E,Expansion,DRC,10004,4088
T06809,2025-08-27 00:00:00,Agri,M&E,Expansion,TZ,10003,133
T13681,2025-08-27 00:00:00,Retail,Logistics,Yield Improvement,TZ,10005,1854
T19686,2025-08-27 00:00:00,Retail,Field Operations,Expansion,DRC,10005,1240
T13778,2025-08-27 00:00:00,Core Program,Finance,Yield Improvement,TZ,10005,2730
T12620,2025-08-27 00:00:00,Retail,Finance,Soil Health,DRC,10002,5078
T13049,2025-08-27 00:00:00,R&D,Field Operations,Yield Improvement,TZ,10004,2151
T14150,2025-08-27 00:00:00,Retail,Finance,Trees,UG,10001,2533
T06750,2025-08-27 00:00:00,Education,Finance,Yield Improvement,UG,10004,3722
T23902,2025-08-27 00:00:00,Core Program,Finance,Soil Health,RW,10005,22783
T00719,2025-08-27 00:00:00,R&D,M&E,Farmer Training,DRC,10004,1973
T21710,2025-08-27 00:00:00,Retail,Field Operations,Soil Health,TZ,10002,940
T08622,2025-08-27 00:00:00,Health,Logistics,Soil Health,DRC,10001,2968
